start	end	strand	name	symbol	locus_tag
3863689	3865113	-	CDP-glycerol glycerophosphotransferase family protein	spsB	BSUA_RS20420
3865118	3865888	-	spore coat dTDP-glycosyltransferase SpsA	spsA	BSUA_RS20425
3866208	3866753	+	spore coat protein GerQ	gerQ	BSUA_RS20435
3866797	3867168	-	DUF423 domain-containing protein	ywdK	BSUA_RS20440
3867230	3868552	-	purine/pyrimidine permease	ywdJ	BSUA_RS20445
3868572	3868889	-	YwdI family protein	ywdI	BSUA_RS20450
3869057	3870427	+	aldehyde dehydrogenase	ywdH	BSUA_RS20455
3870452	3871129	-	uracil-DNA glycosylase	ung	BSUA_RS20460
3871143	3871949	-	glycosyltransferase	ywdF	BSUA_RS20465
3872039	3872572	-	hypothetical protein		BSUA_RS20470
3872620	3873255	-	hypothetical protein	ywdD	BSUA_RS20475
3873248	3873586	-	PadR family transcriptional regulator	ywzG	BSUA_RS20480
3873730	3874545	+	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	pdxK	BSUA_RS20485
3874635	3874883	-	hypothetical protein		BSUA_RS20490
3874977	3876416	-	sucrose-6-phosphate hydrolase	sacA	BSUA_RS20495
3876413	3877798	-	PTS system sucrose transporter subunit IIBC	scrA	BSUA_RS20500
3878099	3878869	+	formate/nitrite transporter family protein	nirC	BSUA_RS20505
3878908	3879738	-	sac operon transcriptional antiterminator SacT	sacT	BSUA_RS20510
3879778	3880080	-	hypothetical protein		BSUA_RS20515
3880607	3883027	+	serine protease Vpr	vpr	BSUA_RS20520
3883065	3884066	-	LLM class flavin-dependent oxidoreductase	ywcH	BSUA_RS20525
3884240	3884989	-	oxygen-insensitive NADPH nitroreductase	nfsA	BSUA_RS20530
3885095	3886276	-	cell shape-determining peptidoglycan glycosyltransferase RodA	rodA	BSUA_RS20535
3886772	3887035	+	spore morphogenesis/germination protein YwcE	ywcE	BSUA_RS20540
3887078	3887452	-	cytochrome aa3 quinol oxidase subunit IV	qoxD	BSUA_RS20545
3887454	3888068	-	cytochrome aa3 quinol oxidase subunit III	qoxC	BSUA_RS20550
3888082	3890031	-	cytochrome aa3 quinol oxidase subunit I	qoxB	BSUA_RS20555
3890059	3891024	-	cytochrome aa3 quinol oxidase subunit II	qoxA	BSUA_RS20560
3891540	3891785	+	GlsB/YeaQ/YmgE family stress response membrane protein	ywzA	BSUA_RS20565
3891856	3893397	-	UDP-glucose--hexose-1-phosphate uridylyltransferase	galT	BSUA_RS20570
3893401	3894573	-	galactokinase	galK	BSUA_RS20575
3894654	3895037	-	GtrA family protein	ywcD	BSUA_RS20580
3895055	3895726	-	transcriptional regulator SlrC	slrC	BSUA_RS20585
3896082	3896240	+	transcriptional regulator SlrA	slrA	BSUA_RS20590
3896683	3896991	+	DUF485 domain-containing protein	vbfB	BSUA_RS20595
3896988	3898529	+		vbfA	BSUA_RS20600
3898560	3899162	-	DsbA family protein	ywbO	BSUA_RS20605
3899445	3900695	-	deferrochelatase/peroxidase EfeB	efeB	BSUA_RS20610
3900714	3901871	-	iron uptake system lipoprotein EfeM	efeM	BSUA_RS20615
3901868	3903313	-	ferrous ion permease EfeU	efeU	BSUA_RS20620
3903470	3904138	-	thiamine phosphate synthase	thiE	BSUA_RS20625
3904135	3904953	-	hydroxyethylthiazole kinase	thiM	BSUA_RS20630
3904961	3905866	-	LysR family transcriptional regulator	cidR	BSUA_RS20635
3905972	3906358	+	CidA/LrgA family holin-like protein	cidA	BSUA_RS20640
3906340	3907017	+	CidB/LrgB family autolysis modulator	cidB	BSUA_RS20645
3907121	3908320	+	MFS transporter	ywbF	BSUA_RS20650
3908354	3908551	+	YwbE family protein	ywbE	BSUA_RS20655
3908586	3909776	-	class I SAM-dependent rRNA methyltransferase	rlmI	BSUA_RS20660
3909897	3910277	+	glyoxalase GlxA	glxA	BSUA_RS20665
3910315	3910992	-	DUF2711 domain-containing protein	ywbB	BSUA_RS20670
3911069	3912403	-	PTS cellobiose transporter subunit IIC	celB	BSUA_RS20675
3912631	3914568	+	minor protease Epr	epr	BSUA_RS20680
3914996	3916375	+	SacY negative regulator SacX	sacX	BSUA_RS20685
3916429	3917271	+	transcription antiterminator SacY	sacY	BSUA_RS20690
3917322	3918182	-	glycosyltransferase family 8 protein	gspA	BSUA_RS20695
3918292	3919005	-	TIGR02206 family membrane protein	ywaF	BSUA_RS20700
3919156	3919671	+	tyrZ transcriptional regulator YwaE	ywaE	BSUA_RS20705
3919920	3921161	+	tyrosine--tRNA ligase	tyrZ	BSUA_RS20710
3921317	3922684	+	aminopeptidase YwaD	ywaD	BSUA_RS20715
3922714	3923346	-	GTP pyrophosphokinase YwaC	ywaC	BSUA_RS20720
3923488	3924423	-	"1,4-dihydroxy-2-naphthoate polyprenyltransferase"	menA	BSUA_RS20725
3924586	3924720	-			BSUA_RS23000
3924870	3925019	+	teichoic acid D-Ala incorporation-associated protein DltX	ywzH	BSUA_RS20735
3925037	3926548	+	D-alanine--poly(phosphoribitol) ligase subunit DltA	dltA	BSUA_RS20740
3926545	3927732	+	D-alanyl-lipoteichoic acid biosynthesis protein DltB	dltB	BSUA_RS20745
3927749	3927985	+	D-alanine--poly(phosphoribitol) ligase subunit DltC	dltC	BSUA_RS20750
3927985	3929163	+	D-alanyl-lipoteichoic acid biosynthesis protein DltD	dltD	BSUA_RS20755
3929254	3930012	+	SDR family oxidoreductase	dltE	BSUA_RS20760
3930153	3931244	+	branched-chain amino acid aminotransferase	ilvK	BSUA_RS20765
3932603	3932935	-	PTS lichenan transporter subunit IIA	licA	BSUA_RS20775
3932954	3934312	-	PTS cellobiose transporter subunit IIC	celB	BSUA_RS20780
3934328	3934636	-	PTS lichenan transporter subunit IIB	licB	BSUA_RS20785
3934765	3936690	-	transcriptional regulator LicR	licR	BSUA_RS20790
3936853	3937011	-	hypothetical protein		BSUA_RS20795
3937040	3937630	-	DNA-3-methyladenine glycosylase	aag	BSUA_RS20800
3937759	3939402	+	catalase KatX	katX	BSUA_RS20805
3939507	3940709	+	MFS transporter	yxlH	BSUA_RS20810
3940706	3941482	-	ABC transporter permease subunit	yxlG	BSUA_RS20815
3941479	3942366	-	ABC transporter ATP-binding protein	yxlF	BSUA_RS20820
3942373	3942561	-	negative regulatory protein YxlE	yxlE	BSUA_RS20825
3942558	3942764	-	sigma Y negative regulator YxlD	yxlD	BSUA_RS20830
3942761	3943081	-	YxlC family protein	yxlC	BSUA_RS20835
3943074	3943610	-	RNA polymerase sigma factor SigY	sigY	BSUA_RS20840
3943822	3945195	+	cytosine permease	yxlA	BSUA_RS20845
3945210	3946040	-	NAD(P)H-hydrate dehydratase	nnrA	BSUA_RS20850
3946126	3947853	-	thiol reductant ABC exporter subunit CydC	cydC	BSUA_RS20855
3947850	3949553	-	thiol reductant ABC exporter subunit CydD	cydD	BSUA_RS20860
3949553	3950569	-	cytochrome d ubiquinol oxidase subunit II	cydB	BSUA_RS20865
3950553	3951959	-	cytochrome ubiquinol oxidase subunit I	cydA	BSUA_RS20870
3952515	3953867	+	citrate/malate transporter CimH	cimH	BSUA_RS20875
3953989	3955677	+	M48 family metalloprotease	yxkI	BSUA_RS20880
3955735	3955935	+	hypothetical protein		BSUA_RS20885
3955949	3956788	-	polysaccharide deacetylase family protein	yxkH	BSUA_RS20890
3956895	3957992	-	maltodextrin ABC transporter ATP-binding protein MsmX	msmX	BSUA_RS20895
3958113	3959006	-	PucR family transcriptional regulator	yxkF	BSUA_RS20900
3959190	3960647	+	aldehyde dehydrogenase family protein	aldY	BSUA_RS20905
3960689	3961525	-	YitT family protein	gdnE	BSUA_RS20910
3962093	3962635	+	DUF4352 domain-containing protein	yxkC	BSUA_RS20915
3962710	3963729	-	UDP-glucose 4-epimerase GalE	galE	BSUA_RS20920
3963844	3964350	-	YbhB/YbcL family Raf kinase inhibitor-like protein	yxkA	BSUA_RS20925
3964480	3965355	+	LysR family transcriptional regulator	yxjO	BSUA_RS20930
3965433	3965906	+	DUF1453 family protein	yxjN	BSUA_RS20935
3965924	3967144	+	two-component system sensor histidine kinase YxjM	yxjM	BSUA_RS20940
3967131	3967787	+	two-component system response regulator YxJL	yxjL	BSUA_RS20945
3967837	3969069	+	peptidase T	pepT	BSUA_RS20950
3969591	3969854	+	hypothetical protein		BSUA_RS22625
3969983	3970471	+	LURP-one-related family protein	yxjI	BSUA_RS20965
3970726	3971859	+	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	yxjH	BSUA_RS20970
3972112	3973248	+	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	yxjG	BSUA_RS20975
3973301	3974074	-	3-hydroxybutyrate dehydrogenase	yxjF	BSUA_RS20980
3974091	3974741	-	succinyl-CoA--3-ketoacid CoA transferase subunit B	scoB	BSUA_RS20985
3974738	3975454	-	succinyl-CoA--3-ketoacid CoA transferase subunit A	scoA	BSUA_RS20990
3975478	3976896	-	GntP family permease	yxjC	BSUA_RS20995
3977050	3977898	-	methyltransferase domain-containing protein	rlmA	BSUA_RS21005
3978514	3979707	+	NupC/NupG family nucleoside CNT transporter	nupG	BSUA_RS21010
3979749	3980420	-			BSUA_RS22630
3980565	3980855	-	hypothetical protein		BSUA_RS21025
3980905	3982965	-	catalase	katE	BSUA_RS21030
3983166	3984446	+	citrate transporter CitH	citH	BSUA_RS21035
3984604	3985332	-	beta-glucanase	bglS	BSUA_RS21040
3985628	3986461	-	transcriptional antiterminator LicT	licT	BSUA_RS21045
3986557	3987237	-	hypothetical protein		BSUA_RS21050
3987444	3988730	+	MFS transporter	yxiO	BSUA_RS21055
3988749	3990188	-	ATP-dependent RNA helicase DbpA	dbpA	BSUA_RS21060
3990270	3991418	-	esterase	yxiM	BSUA_RS21065
3991767	3991898	-	hypothetical protein		BSUA_RS21070
3991910	3992371	-	hypothetical protein		BSUA_RS21075
3992387	3992683	-	hypothetical protein	yxiJ	BSUA_RS21080
3992711	3993199	-	DUF2716 domain-containing protein	yxiI	BSUA_RS21085
3993217	3993669	-	hypothetical protein		BSUA_RS21090
3993739	3994068	-	hypothetical protein		BSUA_RS21095
3994191	3994607	-	hypothetical protein		BSUA_RS21100
3994658	3995026	-	hypothetical protein		BSUA_RS21105
3995020	3995490	-	hypothetical protein		BSUA_RS21110
3995816	3996244	-	immunity protein WapI	wapI	BSUA_RS21115
3996306	4003310	-	tRNA nuclease WapA	wapA	BSUA_RS21120
4003472	4004407	-	DMT family transporter	yxxF	BSUA_RS21125
4004559	4005005	-	universal stress protein	yxiE	BSUA_RS21130
4005108	4006517	-	aryl-phospho-beta-d-glucosidase	bglH	BSUA_RS21135
4006540	4008369	-	PTS beta-glucoside transporter subunit IIABC	bglP	BSUA_RS21140
4008752	4009060	-	hypothetical protein		BSUA_RS21145
4009106	4009549	-	type II toxin-antitoxin system antitoxin YxxD	yxxD	BSUA_RS21150
4009546	4011255	-	ribonuclease YxiD	yxiD	BSUA_RS21155
4011275	4011544	-	YwqI/YxiC family protein	yxiC	BSUA_RS21160
4011556	4011921	-	DUF5082 family protein	yxiB	BSUA_RS21165
4012228	4013637	-	"arabinan endo-1,5-alpha-L-arabinosidase AbnB"	abnB	BSUA_RS21170
4013771	4013935	-	hypothetical protein		BSUA_RS21175
4014254	4014700	+	hut operon transcriptional regulator HutP	hutP	BSUA_RS21180
4014813	4016339	+	histidine ammonia-lyase	hutH	BSUA_RS21185
4016336	4017994	+	urocanate hydratase	hutU	BSUA_RS21190
4018007	4019272	+	imidazolonepropionase	hutI	BSUA_RS21195
4019265	4020224	+	formimidoylglutamase	hutG	BSUA_RS21200
4020300	4021727	+	amino acid permease	hutM	BSUA_RS21205
4021771	4023072	-	pyrimidine-nucleoside phosphorylase	pdp	BSUA_RS21210
4023102	4024283	-	nucleoside permease NupC	nupC	BSUA_RS21215
4024364	4025035	-	deoxyribose-phosphate aldolase	deoC	BSUA_RS21220
4025141	4026082	-	DNA-binding transcriptional repressor DeoR	deoR	BSUA_RS21225
4026216	4027043	-	DUF1206 domain-containing protein	yxxB	BSUA_RS21230
4027116	4028228	-	ethanolamine utilization protein EutH	eutH	BSUA_RS21235
4028298	4029635	-	MmgE/PrpD family protein	yxeQ	BSUA_RS21240
4029632	4030774	-	N-acetyl-sulfur-metabolite deacetylase SndB	sndB	BSUA_RS21245
4030791	4031540	-	amino acid ABC transporter ATP-binding protein	yxeO	BSUA_RS21250
4031553	4032227	-	amino acid ABC transporter permease	yxeN	BSUA_RS21255
4032250	4033044	-	amino acid ABC transporter substrate-binding protein	yxeM	BSUA_RS21260
4033069	4033566	-	sulfur-containing aminoacid acetyltransferase SnaB	snaB	BSUA_RS21265
4033580	4034905	-	LLM class flavin-dependent oxidoreductase	yxeK	BSUA_RS21270
4035091	4035318	-	hypothetical protein		BSUA_RS21275
4035305	4036291	-	penicillin V amidase	yxeI	BSUA_RS21280
4036446	4037258	-	sugar-phosphatase	yidA	BSUA_RS21285
4037298	4037855	-	hypothetical protein		BSUA_RS21290
4037836	4038270	-	YxeF family protein	yxeF	BSUA_RS21295
4038359	4038724	+	inner spore coat protein CotNE	cotNE	BSUA_RS21300
4038972	4039325	+	hypothetical protein		BSUA_RS21305
4039369	4039767	-	hypothetical protein		BSUA_RS21310
4039945	4040910	+	iron-hydroxamate ABC transporter substrate-binding protein	frxB	BSUA_RS21315
4040951	4041298	-	YxeA family protein	yxeA	BSUA_RS21320
4041312	4043180	-	ABC transporter permease YxdM	yxdM	BSUA_RS21325
4043155	4043928	-	ABC transporter ATP-binding protein YxdL	yxdL	BSUA_RS21330
4044072	4045049	-	two-component system sensor histidine kinase YxdK	yxdK	BSUA_RS21335
4045046	4045735	-	two-component system response regulator YxdJ	yxdJ	BSUA_RS21340
4046736	4047572	-	2-keto-myo-inositol isomerase	iolI	BSUA_RS21350
4047658	4048527	-	sugar phosphate isomerase/epimerase	iolH	BSUA_RS21355
4048547	4049581	-	bifunctional inositol 2-dehydrogenase/D-chiro-inositol 1-dehydrogenase	iolG	BSUA_RS21360
4049604	4050920	-	myo-inositol transporter IolF	iolF	BSUA_RS21365
4050935	4051828	-	myo-inosose-2 dehydratase	iolE	BSUA_RS21370
4051845	4053758	-	"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)"	iolD	BSUA_RS21375
4053791	4054768	-	5-dehydro-2-deoxygluconokinase	iolC	BSUA_RS21380
4054792	4055607	-	5-deoxy-glucuronate isomerase	iolB	BSUA_RS21385
4055682	4057145	-	methylmalonate-semialdehyde dehydrogenase	iolA	BSUA_RS21390
4057561	4058316	+	myo-inositol utilization transcriptional regulator IolR	iolR	BSUA_RS21395
4058370	4059302	+	aldo/keto reductase	iolS	BSUA_RS21400
4059564	4060214	+	hypothetical protein		BSUA_RS21405
4060218	4060526	+	YxcD family protein	yxcD	BSUA_RS21410
4060764	4062149	+	sugar porter family MFS transporter	csbC	BSUA_RS21415
4062191	4064071	-	molecular chaperone HtpG	htpG	BSUA_RS21420
4064239	4064490	-	hypothetical protein		BSUA_RS21425
4064607	4065428	+	SDR family oxidoreductase	yxbG	BSUA_RS21430
4065457	4066599	-	TetR/AcrR family transcriptional regulator	yxbF	BSUA_RS21435
4066742	4068079	+	aldehyde dehydrogenase family protein	aldX	BSUA_RS21440
4068118	4068597	-	GNAT family N-acetyltransferase	yxbD	BSUA_RS21445
4068677	4069669	-	cupin domain-containing protein	yxbC	BSUA_RS21450
4070178	4070912	+	class I SAM-dependent methyltransferase	yxbB	BSUA_RS21455
4070912	4071181	+	PqqD family protein	yxbA	BSUA_RS21460
4071185	4071667	+	hypothetical protein		BSUA_RS21465
4071688	4073931	+	asparagine synthase (glutamine-hydrolyzing)	asnB	BSUA_RS21470
4073928	4075127	+	MFS transporter	yxaM	BSUA_RS21475
4075191	4076423	-	PQQ-binding-like beta-propeller repeat protein	yxaL	BSUA_RS21480
4076524	4076949	-	DUF5391 family protein	yxaJ	BSUA_RS21485
4077206	4077661	+	RDD family protein	yxaI	BSUA_RS21490
4077691	4078899	-	DUF418 domain-containing protein	yxaH	BSUA_RS21495
4079007	4080020	-	"quercetin 2,3-dioxygenase"	qdoI	BSUA_RS21500
4080114	4080689	-	transcriptional regulator YxaF	yxaF	BSUA_RS21505
4080820	4081890	+	SDR family oxidoreductase	yxnA	BSUA_RS21510
4081947	4082378	-	MarR family transcriptional regulator	yxaD	BSUA_RS21515
4082605	4083009	+	CidA/LrgA family holin-like protein	yxzK	BSUA_RS21520
4082979	4083671	+	LrgB family protein	yxaC	BSUA_RS21525
4083711	4084742	-	general stress protein 30	yxaB	BSUA_RS21530
4084835	4085983	-	glycerate kinase	glxK	BSUA_RS21535
4086179	4086910	+	gluconate operon transcriptional repressor GntR	gntR	BSUA_RS21540
4086903	4088444	+	gluconokinase	gntK	BSUA_RS21545
4088473	4089819	+	gluconate permease GntP	gntP	BSUA_RS21550
4089842	4091248	+	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	gnd	BSUA_RS21555
4091712	4092275	+	peroxiredoxin	ahpC	BSUA_RS21560
4092289	4093818	+	alkyl hydroperoxide reductase subunit F	ahpF	BSUA_RS21565
4095381	4095798	-	PTS glucose transporter subunit IIA		BSUA_RS23080
4095955	4096665	+	GntR family transcriptional regulator	yydK	BSUA_RS21580
4096693	4096851	+	hypothetical protein		BSUA_RS21585
4096982	4097704	-	peptide ABC transporter permease	liaM	BSUA_RS21590
4097725	4098354	-	ATP-binding cassette domain-containing protein	liaL	BSUA_RS21595
4098504	4099262	-	zinc metalloprotease LiaK	liaK	BSUA_RS21600
4099243	4100202	-	YydG family radical SAM peptide epimerase	liaE	BSUA_RS21605
4100260	4100409	-	epipeptide YydF family RiPP	liaD	BSUA_RS21610
4100881	4102806	+	"fructose-1,6-bisphosphatase"	fbp	BSUA_RS21615
4103340	4105100	-	DUF2326 domain-containing protein	yydD	BSUA_RS21620
4105100	4105345	-			BSUA_RS23085
4105491	4106936	-	metallophosphoesterase	yydB	BSUA_RS21630
4107198	4107677	-	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH	BSUA_RS21635
4107758	4107928	-	CxxH/CxxC protein	yyzF	BSUA_RS22150
4108113	4108526	+	hypothetical protein		BSUA_RS21640
4108560	4109786	-	"formaldehyde dehydrogenase, glutathione-independent"	fdhA	BSUA_RS21645
4109849	4110019	-	hypothetical protein		BSUA_RS21650
4110124	4110372	-	DUF2651 family protein	yycQ	BSUA_RS21655
4110388	4111551	-	hypothetical protein		BSUA_RS21660
4111562	4112299	-	hypothetical protein		BSUA_RS21665
4112441	4112911	-	GNAT family N-acetyltransferase	yycN	BSUA_RS21670
4113022	4114119	+	response regulator aspartate phosphatase RapG	rapG	BSUA_RS21675
4114120	4114236	+	Phr family secreted Rap phosphatase inhibitor	phrG	BSUA_RS21680
4114473	4115363	-	arginase	rocF	BSUA_RS21685
4115437	4116840	-	amino acid permease	rocE	BSUA_RS21690
4117063	4118268	-	ornithine aminotransferase	rocD	BSUA_RS21695
4118509	4119894	+	arginine utilization regulatory protein RocR	rocR	BSUA_RS21700
4119876	4120064	-			BSUA_RS21705
4120181	4120309	-			BSUA_RS23005
4120329	4121531	-	serine protease HtrC	htrC	BSUA_RS21715
4121613	4122407	-	MBL fold metallo-hydrolase	walJ	BSUA_RS21720
4122429	4123271	-	WalRK two-component regulatory system regulator WalI	walI	BSUA_RS21725
4123258	4124625	-	WalRK two-component regulatory system regulator WalH	walH	BSUA_RS21730
4124615	4126450	-	cell wall metabolism sensor histidine kinase WalK	walK	BSUA_RS21735
4126458	4127165	-	cell wall metabolism DNA-binding response regulator WalR	walR	BSUA_RS21740
4128196	4129488	-	adenylosuccinate synthase	purA	BSUA_RS21765
4129694	4130113	-	VOC family protein	yycE	BSUA_RS21770
4130234	4131598	-	replicative DNA helicase	dnaB	BSUA_RS21775
4131768	4131968	+	DUF2188 domain-containing protein	yycD	BSUA_RS21785
4132016	4132219	-	hypothetical protein		BSUA_RS21790
4132340	4132480	+	YycC family protein	yycC	BSUA_RS21795
4132553	4133761	+	CynX/NimT family MFS transporter	yycB	BSUA_RS21800
4133866	4135923	+	glycosyltransferase family 39 protein	yycA	BSUA_RS21805
4135960	4136409	-	50S ribosomal protein L9	rplI	BSUA_RS21810
4136406	4138385	-	cyclic-di-AMP phosphodiesterase GdpP	gdpP	BSUA_RS21815
4138422	4139351	-	YybS family protein	yybS	BSUA_RS21820
4139578	4139727	-	hypothetical protein		BSUA_RS21825
4139873	4140355	+	spore coat protein CotF	cotF	BSUA_RS21830
4140385	4140762	-	transcriptional regulator HypR	hypR	BSUA_RS21835
4140967	4141896	+	manganese-dependent inorganic pyrophosphatase	ppaC	BSUA_RS21840
4141929	4142375	-	ANTAR domain-containing protein	yybP	BSUA_RS21845
4142387	4142707	-			BSUA_RS21850
4142808	4144115	+	MFS transporter	yybO	BSUA_RS21855
4144159	4144398	-	hypothetical protein		BSUA_RS21860
4144619	4144854	+			BSUA_RS23010
4145877	4146314	+	DUF2712 domain-containing protein	yybN	BSUA_RS21875
4146428	4147183	+	DUF2705 family protein	yybM	BSUA_RS21880
4147173	4147883	+	WxPxxD family membrane protein	yybL	BSUA_RS21885
4147880	4148635	+	DUF2705 family protein	yybK	BSUA_RS21890
4148632	4149288	+	ATP-binding cassette domain-containing protein	yybJ	BSUA_RS21895
4149440	4149617	+			BSUA_RS23015
4149663	4150451	-	hypothetical protein		BSUA_RS21900
4150519	4150908	-	nuclear transport factor 2 family protein	yybH	BSUA_RS21905
4151054	4151893	+	pentapeptide repeat-containing protein	yybG	BSUA_RS21910
4151926	4153140	-	MFS transporter	yybF	BSUA_RS21915
4153327	4154205	+	LysR family transcriptional regulator	yybE	BSUA_RS21920
4154219	4154662	+	GNAT family N-acetyltransferase	yybD	BSUA_RS21925
4154745	4155224	+	hypothetical protein	yybC	BSUA_RS21930
4155399	4156061	-	MBL fold metallo-hydrolase	yybB	BSUA_RS21935
4156208	4156660	-	MarR family transcriptional regulator	yybA	BSUA_RS21940
4156780	4157226	+	GNAT family N-acetyltransferase	yyaT	BSUA_RS21945
4157223	4157828	+	YitT family protein	yyaS	BSUA_RS21950
4157923	4158444	-	streptothricin N-acetyltransferase SatA	satA	BSUA_RS21955
4158855	4159211	+	MmcQ/YjbR family DNA-binding protein	yyaQ	BSUA_RS21960
4159371	4159937	+	dihydrofolate reductase family protein	yyaP	BSUA_RS21965
4160179	4160341	+			BSUA_RS22655
4160444	4161820	-	tetracycline efflux MFS transporter Tet(L)	tet(L)	BSUA_RS21970
4161854	4162051	-			BSUA_RS23025
4162169	4162408	+	thioredoxin domain-containing protein	yyaO	BSUA_RS21975
4162559	4162975	+	MerR family transcriptional regulator	yyaN	BSUA_RS21980
4162972	4163889	+	EamA family transporter	yyaM	BSUA_RS21985
4163961	4166030	+	thioredoxin domain-containing protein	yyaL	BSUA_RS21990
